id,start_date,end_date,lat,lon,country,l1,l2,l3,l4,l5,l6,seller_id,seller_name,stratum,property_type,surface_total,surface_covered,rooms,bathrooms,bedrooms,currency,operation,price,description,price_m2,freshness
3666119,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.40743,-64.514272,Argentina,Argentina,Córdoba,Punilla,,,,6071,RE/MAX Mediterránea,,Casa,380,125,5,2.0,4.0,USD,Venta,60000,Corredor Responsable: DANIELA E. CASTRO - CPCPI 5292Contacto: Paula Valoni - MLS ID # 420201187-35<br><br>GRAN OPORTUNIDAD PARA RENTA.<br><br>Propiedad desarrollada en una planta con:<br>* 380 m2 de terreno<br>* 125 m2 cubiertos<br><br>Compuesta por:<br>- 4 Dormitorios (uno de ellos en Suit)<br>- 2 Baños en total<br>- Living Cocina Comedor <br>- Lavadero<br>- Patio con Pileta y Asador<br>- Cochera para 4 autos<br><br>UBICADA A POCAS CUADRAS DEL RELOJ CUCÚ Y DEL CENTRO.,237.62376237623764,77 days 00:00:00.000000000
3666601,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,,,Argentina,Argentina,Córdoba,Córdoba,Alberdi,,,27900,INVERCITY,,Departamento,65,65,4,2.0,,ARS,Alquiler,12000,"ALQUILER - Departamento 2 Dorm. - Zona Nuevo Centro Shopping<br>INVERCITY Negocios Inmobiliarios ALquila departamento de un 2 dormitorio2, en Urrutia al 200, en B° Alberdi Córdoba, a mts del Nuevo Centro Shopping. <br><br>Caracteristicas: <br><br>Living comedor amplio y luminoso <br>con salida a amplio balcón. <br>Dormitorios con placares con interiores y persianas de enrollar de aluminio. <br>Cocina - Lavadero con alacena, mesada y bajo mesada, artefacto de cocina y calefón. <br>Baño completo con bañera. <br>Toilette. <br>Balcón <br><br>Telefonos: <br>351/645648 <br> <br> <br><br>Para consultar por esta propiedad u otras complete la ficha, haga contacto y nos comunicaremos a la brevedad. <br><br>",184.6153846153846,77 days 00:00:00.000000000
3665240,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4549135,-64.1673641,Argentina,Argentina,Córdoba,Córdoba,,,,19012,HDH Propiedades,,Departamento,82,66,3,1.0,,USD,Venta,160000,"HDH Propiedades presenta: Departamento en ""TERRAZAS DE O'HIGGINS"" Torre 4, <br><br>El complejo cuenta con 3 piletas, sum y  amplios espacios verdes. <br> <br>TERRAZAS DE O’HIGGINS está ubicado sobre Av. O’Higgins 3500 de Barrio Jardín, en la zona sur de la ciudad de Córdoba. Cuenta con un fácil acceso al área central de la ciudad y está situado a minutos de la Avenida Circunvalación, que conecta al emprendimiento con todos los puntos más importantes de la ciudad. <br><br>El predio cuenta con doble acceso controlados y seguridad las 24 horas. Dispone además de 11.000 m2 de jardín parquizado y cercado; ofrece excelentes amenities que incluyen piscina en cada uno de los módulos y cocheras en subsuelo.  <br><br>Para conocer nuestras otras propiedades en venta, consulte nuestra pagina web: <br>",2162.162162162162,77 days 00:00:00.000000000
3664442,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.452098,-64.240141,Argentina,Argentina,Córdoba,,,,,19012,HDH Propiedades,,Casa,125,125,6,3.0,,USD,Venta,159000,"HDH PROPIEDADES presenta para la venta Duplex en B° Miradores de Manantiales Etapa 1:<br><br>- 3 dormitorios<br>- 2 baños completos<br>- Toilette<br>- Living<br>- Cocina Comedor<br>- Patio<br>- Patio interno<br><br>Listo para realizar la primera escritura, con final de obra. <br><br>Visita nuestra web y conoce más oportunidades : ",1272.0,77 days 00:00:00.000000000
3666572,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.41856,-64.2192067,Argentina,Argentina,Córdoba,Córdoba,Alberdi,,,19012,HDH Propiedades,,Departamento,50,45,3,1.0,,USD,Venta,63000,"HDH Propiedades presenta a la venta excelente departamento en Alberdi , Echeverria 65 a metros de Av. Colon y pocas cuadras de Duarte Quiros. Excelente ubicación en inmejorable zona de B° Alto Alberdi. <br>A solo 10 min del centro!<br><br>• 2 dormitorio con placar <br>• Living - comedor <br>• Cocina integrada <br>• Patio de cesped con asador <br>• Baño con bañera<br><br>EXCELENTE ENTORNO<br><br>Para conocer mas opciones visita nuestra pagina  ",1326.3157894736842,77 days 00:00:00.000000000
3665124,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.4271951,-64.1889517,Argentina,Argentina,Córdoba,Córdoba,Nueva Córdoba,,,15313,Buyumek y Asociados,,Departamento,85,75,3,1.0,,USD,Venta,126000,"Amplio departamento  en piso medio de dos dormitorios con placard completo, pisos de parquet,  living comedor con salida al balcón, baño completo, cocina  separada con alacena y bajo mesada.<br><br>CON RENTA HASTA OCTUBRE  DE <br>2019<br><br>El valor que figura en el aviso puede estar esta sujeto a modificaciones al momento de la consulta - Para más información comuníquese con nosotros al celular 3516095607 o 3513676768",1575.0,77 days 00:00:00.000000000
3666564,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.3505311,-64.1782929,Argentina,Argentina,Córdoba,Córdoba,,,,14481,Crear Bienes Raices,,Departamento,75,70,4,2.0,,ARS,Alquiler,16000,"CREAR Bienes Raíces * ALQUILA * Depto. en planta alta de tres dormitorios, mas escritorio sobre calle Jose Maria Perez Arzeno al 5600, en barrio Jorge Newbery. <br>El inmueble en cuestión cuenta con un living comedor de amplias dimensiones, cocina integrada (se alquila sin la cocina), balcón terraza con asador; dos baños (uno de ellos en suite), cochera semi cubiertas para un vehiculo.<br>DISYUNTOR - TERRAZA - VENTANAS CON REJAS - CON CONECCION PARA ALARMA LISTA PARA INSTALAR - 2 SPLITS INSTALADOS FUNCIONANDO - ALARMA COMUNITARIA- *Opcional contratar monitoreo<br>PRECIO ALQUILER $ 16.000 ( INCLUYE: Impuesto Municipal, Rentas, Aguas Cordobesas, y Cablevisión con 3 bocas)<br>Requisitos: 3 recibos de sueldo con ingresos de $ 25.000 y 2 años de antigüedad, más 1 Garantía propietaria, la cual puede reemplazarse por dos recibos de sueldo más.<br>Gastos de Inicio de Contrato: Timbrado depto EXENTO. Honorarios $ 25.033 (se puede dividir en tres veces), Informes de Garantías $ 700 y Seguro de Incendio $ 200 aprox. (Mensual)<br>NO SE PERMITEN MASCOTAS.",220.68965517241378,77 days 00:00:00.000000000
3665195,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,,,Argentina,Argentina,Córdoba,Córdoba,Centro,,,12972,TAIANA PROPIEDADES,,Departamento,55,55,2,1.0,,USD,Venta,72800,"Te invitamos a conocer:<br>En barrio Centro, sobre calle Corrientes al 400, departamento de 1 dormitorio a la venta.<br><br>Características destacables:<br>1 dormitorio.<br>Cocina integrada<br>Barra desayunadora.<br>Muebles de alacena y bajo mesada.<br>Pisos de parquet plastificado.<br>Placard con interiores.<br><br>Entorno y localización:<br>CENTRO<br><br>Ubicado en el centro geográfico de Córdoba. Sus límites se encuentran al norte hasta el Río Suquía, al sur los barrios Nueva Córdoba y Güemes, al este barrio General Paz y al oeste barrio Alberdi. Su ubicación se caracteriza por estar a cercanías de las principales calles que tiene la Ciudad y del movimiento masivo de los habitantes. <br><br>Barrio Centro es un barrio de Córdoba que coincide con su foco histórico. Coloquialmente se lo denomina Centro o Área Central. Se encuentra  en el corazón de la ciudad y es la zona comercial más activa. En el distrito se encuentran la mayoría de los monumentos históricos de la localidad, como la Manzana de los Jesuitas y la Catedral. Además cuenta con una zona peatonal extendida la cual es el corazón del centro comercial de la ciudad; esta zona es muchas veces referida como Microcentro. El mismo concentra además una parte de la gastronomía y de la vida nocturna.<br><br>Actualmente es uno de los sectores más importantes. Es el punto principal de referencia de “La Docta” ya que en él, se consolida una parte de la gastronomía y de la vida nocturna.<br><br><br><br>Por búsqueda de propiedades APTO CRÉDITO,  por favor, ingrese a nuestra sección en el siguiente link: https://goo.gl/8Ht9DD<br><br>La información detallada es exclusiva de TAIANA PROPIEDADES y es susceptible a modificación sin previo aviso.  Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imagenes y videos son meramente ilustrativos y no contractuales. Los precios enunciados son meramente orientativos y no contractuales.<br><br>TAIANA PROPIEDADES<br>Inmobiliaria en Córdoba <br>San Lorenzo 426 1 of A<br>Tel:  351 4600 703 // 4607513<br>Cel:  + 54 9 3512095117 //+54 9 3513088367 <br>",1323.6363636363637,77 days 00:00:00.000000000
3665197,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,,,Argentina,Argentina,Córdoba,Córdoba,Centro,,,12972,TAIANA PROPIEDADES,,Departamento,55,55,2,1.0,,USD,Venta,72800,"Te invitamos a conocer:<br>En barrio Centro, sobre calle Corrientes al 400, departamento de 1 dormitorio a la venta.<br><br>Características destacables:<br>1 dormitorio.<br>Cocina integrada<br>Barra desayunadora.<br>Muebles de alacena y bajo mesada.<br>Pisos de parquet plastificado.<br>Placard con interiores.<br><br>Entorno y localización:<br>CENTRO<br><br>Ubicado en el centro geográfico de Córdoba. Sus límites se encuentran al norte hasta el Río Suquía, al sur los barrios Nueva Córdoba y Güemes, al este barrio General Paz y al oeste barrio Alberdi. Su ubicación se caracteriza por estar a cercanías de las principales calles que tiene la Ciudad y del movimiento masivo de los habitantes. <br><br>Barrio Centro es un barrio de Córdoba que coincide con su foco histórico. Coloquialmente se lo denomina Centro o Área Central. Se encuentra  en el corazón de la ciudad y es la zona comercial más activa. En el distrito se encuentran la mayoría de los monumentos históricos de la localidad, como la Manzana de los Jesuitas y la Catedral. Además cuenta con una zona peatonal extendida la cual es el corazón del centro comercial de la ciudad; esta zona es muchas veces referida como Microcentro. El mismo concentra además una parte de la gastronomía y de la vida nocturna.<br><br>Actualmente es uno de los sectores más importantes. Es el punto principal de referencia de “La Docta” ya que en él, se consolida una parte de la gastronomía y de la vida nocturna.<br><br><br><br>Por búsqueda de propiedades APTO CRÉDITO,  por favor, ingrese a nuestra sección en el siguiente link: https://goo.gl/8Ht9DD<br><br>La información detallada es exclusiva de TAIANA PROPIEDADES y es susceptible a modificación sin previo aviso.  Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imagenes y videos son meramente ilustrativos y no contractuales. Los precios enunciados son meramente orientativos y no contractuales.<br><br>TAIANA PROPIEDADES<br>Inmobiliaria en Córdoba <br>San Lorenzo 426 1 of A<br>Tel:  351 4600 703 // 4607513<br>Cel:  + 54 9 3512095117 //+54 9 3513088367 <br>",1323.6363636363637,77 days 00:00:00.000000000
3665198,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,,,Argentina,Argentina,Córdoba,Córdoba,Centro,,,12972,TAIANA PROPIEDADES,,Departamento,55,55,2,1.0,,USD,Venta,72800,"Te invitamos a conocer:<br>En barrio Centro, sobre calle Corrientes al 400, departamento de 1 dormitorio a la venta.<br><br>Características destacables:<br>1 dormitorio.<br>Cocina integrada<br>Barra desayunadora.<br>Muebles de alacena y bajo mesada.<br>Pisos de parquet plastificado.<br>Placard con interiores.<br><br>Entorno y localización:<br>CENTRO<br><br>Ubicado en el centro geográfico de Córdoba. Sus límites se encuentran al norte hasta el Río Suquía, al sur los barrios Nueva Córdoba y Güemes, al este barrio General Paz y al oeste barrio Alberdi. Su ubicación se caracteriza por estar a cercanías de las principales calles que tiene la Ciudad y del movimiento masivo de los habitantes. <br><br>Por búsqueda de propiedades APTO CRÉDITO,  por favor, ingrese a nuestra sección en el siguiente link: https://goo.gl/8Ht9DD<br><br>La información detallada es exclusiva de TAIANA PROPIEDADES y es susceptible a modificación sin previo aviso.  Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imagenes y videos son meramente ilustrativos y no contractuales. Los precios enunciados son meramente orientativos y no contractuales.<br><br>TAIANA PROPIEDADES<br>Inmobiliaria en Córdoba <br>San Lorenzo 426 1 of A<br>Tel:  351 4600 703 // 4607513<br>Cel:  + 54 9 3512095117 //+54 9 3513088367 <br>",1323.6363636363637,77 days 00:00:00.000000000
3665244,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,,,Argentina,Argentina,Córdoba,Córdoba,Centro,,,12972,TAIANA PROPIEDADES,,Departamento,130,90,3,2.0,,USD,Venta,175000,"Te invitamos a conocer.<br> En Barrio Centro, sobre Bv. Chacabuco al 254, semi-piso de 2 dormitorios.<br><br>Caracteristicas destacables:<br><br>2 dormitorios con placard y cajoneros.<br>Amplio living.<br>Cocina.<br>Comedor.<br>2 baños, 1 con bañera.<br>Baño de servicio.<br>Baulera.<br>Cochera.<br><br>NUEVA CORDOBA.<br><br>Forma, junto al centro de la ciudad, uno de los sectores más dinámicos de la vida económica, cultural y de recreación cordobesas, además de ser el sector más cotizado de Córdoba. <br><br>Por búsqueda de propiedades APTO CRÉDITO,  por favor, ingrese a nuestra sección en el siguiente link: https://goo.gl/8Ht9DD<br><br>La información detallada es exclusiva de TAIANA PROPIEDADES y es susceptible a modificación sin previo aviso.  Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imagenes y videos son meramente ilustrativos y no contractuales. Los precios enunciados son meramente orientativos y no contractuales.<br><br>TAIANA PROPIEDADES<br>Inmobiliaria en Córdoba <br>San Lorenzo 426 1 of A<br>Tel:  351 4600 703 // 4607513<br>Cel:  + 54 9 3512095117 //+54 9 3513088367 <br>",1590.909090909091,77 days 00:00:00.000000000
3663576,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.2490319,-64.4629261,Argentina,Argentina,Córdoba,Punilla,,,,23091,Rossi Bienes Raices,,Casa,141,141,9,2.0,,USD,Venta,67000,"ROSSI BIENES RAICES VENDE  CASA<br>Descripcion la vivienda esta ubicada en uno de los barrios tradicionales de la Ciudad de Cosquin ( Marimon), a cinco cuadras del centro , a cuatro de la ruta 38, a tres del rio, cuenta con todos los servicios, posee  en la casa principal dos habitaciones, living comedor , baño cocina patio , lavdero y cochera , el departamento cuenta con comedor , cocina , baño, patio, asador  , cochera todo sobre una superficie de 141m1 cubiertos y un terreno de 288 m2, calle pavimentada excelente iluminacion , cruzando la calle ( plaza publica).<br><br>Para más información o visitas (03541) 156-11311 / (03541) 153-96000 /  / ",475.177304964539,77 days 00:00:00.000000000
3665095,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,,,Argentina,Argentina,Córdoba,Córdoba,Nueva Córdoba,,,22223,Porcel de Peralta Inmobiliaria,,Departamento,40,40,2,1.0,,USD,Venta,79000,"•	2 AMBIENTES, 1 DORMITORIO, 1 BAÑO<br>•	DISPOSICIÓN: CONTRA FRENTE<br>•	COCINA INTEGRADA<br>•	PATIO CON PASTO NATURAL<br>•	SEGURIDAD<br>",1975.0,77 days 00:00:00.000000000
3663824,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.61867332,-64.3901825,Argentina,Argentina,Córdoba,Córdoba,,,,18941,Barrera-paez,,Casa,252,250,3,3.0,,USD,Venta,250000,"casa de 1 planta, excelente estado, da a la barranca, frte al complejo de casonas q hizo fortune, ideal complejo, a 100 mts de nuñez, canjea x propiedades listas hasta el 50% y diferencia a  dinero",996.01593625498,77 days 00:00:00.000000000
3663684,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.37971115,-64.27086639,Argentina,Argentina,Córdoba,Córdoba,,,,18988,Martinez Dalke & Asoc. Broker Inmobiliario,,Casa,250,120,3,2.0,,USD,Venta,138000,"JARDINES DEL VALLE - Housing Jardin Adriatico - zona Valle Escondido.Duplex de tres dormitorios. Living comedor. Cocina completa con muebles completos. Baño principal zonificado. Lavadero. Toilette. Cochera doble pasante. Jardín. Placares de piso a techo con interiores completos.  Calefacción Central con radiadores en todos los ambientes. Aberturas de aluminio.Supericie cubierta: 120m2Superficie terreno: 250m2Actualmente con renta de $ 19.600 (restan 18 meses de contrato) excelente inquilino.Se vende con Boleto. Escritura en trámite.Consultenos, somos profesionales capacitados dispuestos a asesorarlo! MARTINEZ DALKE &amp; ASOC. Broker InmobiliarioCPCPI 2119www.martinezdalke.sitanos en Facebook!<br> Apto crédito",745.9459459459459,77 days 00:00:00.000000000
3663679,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.36029816,-64.58309937,Argentina,Argentina,Córdoba,Tanti,,,,18981, Servicios Inmobiliarios ,,Casa,20000,250,3,2.0,,USD,Venta,175000,"VENDE CASA en Tanti , Depto: Punilla,  Provincia de Córdoba, Cód. Postal  5155  ID Ruta 28 S/N .(ARG)Excelente Propiedad de 250 m2 cubiertos sobre 2 hectáreas de Parque con Pileta  Cuenta con salas estar y salones amplios con asador interno , 1 Cocina comedor , 2 Baños , 3 Dormitorios.Salamandras con salidas, ventanales , porche lateral con escaleras.Ref. Escrituras, Servicios Aguas y luz , Tanti ( Valle de Punilla) Oportunidad !!!   Ideal !   Residencial / hospedajes / recreación y turismo vistas / Paisaje serrano . Consulte !!   Disponibilidad , visitas  y financiación.Recibe propiedades tipo Departamento en Bs. As Capital  y alrededores.JGL | Julio G Lucero | Servicios Inmobiliarios CPCPI 5066 Torre Angela , 27 de Abril 370 Piso 17 Of. B  Córdoba 5000  Arg. Teléfonos : (0351) 2281860 /  6180862 ",17.28395061728395,77 days 00:00:00.000000000
3666462,2019-05-15 00:00:00.000000000,2262-04-11 23:47:16.854775807,-31.415753,-64.1869637,Argentina,Argentina,Córdoba,Córdoba,,,,26096,Oronel Fay Inmobiliaria,,Departamento,60,60,4,1.0,2.0,USD,Venta,95000,"ORONEL FAY INMOBILIARIA - VENDE Departamento de 2 dormitorios en complejo ""Galeria Santo Domingo"", Edificio ""Santo Domingo"" en la manzana ubicada entre las calles Avenida Velez Sarsfield, Deán Fúnes, Belgrano y 27 de Abril. A pocas cuadras del Patio Olmos, en pleno centro.El departamento cuenta con cocina separada, living estar comedor. Baño. 2 Dormitorios con placard con interiores. Piso 14. Doble Balcón (en dormitorios y en estar comedor)Honorarios profesionales comprador 3%. Con escritura.Por consultas y visitas comunicarse con Hernan al 351 787 8274Paola V. Oronel Fay | Corredora Publica Inmobiliaria matricula CPI-5474Eduardo Oronel | cel. 351 619 8931 | Corredor Publico Inmobiliario Matricula CPI-5107Consultas o visitas a nuestra oficina Tel. 4254578 - de lunes a viernes de 9 a 14hs. Esquiu 68 piso 6 oficina A, Barrio General Paz, ",1583.3333333333333,77 days 00:00:00.000000000
